chrom,name,id,start,stop,orientation,based_on_coordinates,arm,start_pre_build,type,pre_name,confidence,stop_pre_build,balance,mirgenedb_ID
chr19,hsa-mir-6088_pred-3_pre-seed,MI0020365,45436687,45436687,+,no,3p,45436654.0,pre-seed,hsa-mir-6088,Low,45436704,5p,
chr19,hsa-mir-6088_pred-3_seed,MI0020365,45436688,45436694,+,no,3p,45436654.0,seed,hsa-mir-6088,Low,45436704,5p,
chr19,hsa-mir-6088_pred-3_post-seed,MI0020365,45436695,45436704,+,no,3p,45436654.0,post-seed,hsa-mir-6088,Low,45436704,5p,
chr19,hsa-mir-6088_flanking-3,MI0020365,45436705,45436729,+,no,3p,45436654.0,flanking-3,hsa-mir-6088,Low,45436704,5p,
chr19,hsa-mir-330_flanking-3,MI0000803,45638984,45639008,-,yes,3p,45638994.0,flanking-3,hsa-mir-330,High,45639087,3p,Hsa-Mir-330-v1_pre
chr19,hsa-mir-330_post-seed,MI0000803,45639009,45639023,-,yes,3p,45638994.0,post-seed,hsa-mir-330,High,45639087,3p,Hsa-Mir-330-v1_pre
chr19,hsa-mir-330_seed,MI0000803,45639024,45639030,-,yes,3p,45638994.0,seed,hsa-mir-330,High,45639087,3p,Hsa-Mir-330-v1_pre
chr19,hsa-mir-330_pre_seed,MI0000803,45639031,45639031,-,yes,3p,45638994.0,pre-seed,hsa-mir-330,High,45639087,3p,Hsa-Mir-330-v1_pre
chr19,hsa-mir-330_loop,MI0000803,45639032,45639048,-,yes,loop,45638994.0,loop,hsa-mir-330,High,45639087,3p,Hsa-Mir-330-v1_pre
chr19,hsa-mir-330_post-seed,MI0000803,45639049,45639062,-,yes,5p,45638994.0,post-seed,hsa-mir-330,High,45639087,3p,Hsa-Mir-330-v1_pre
chr19,hsa-mir-330_seed,MI0000803,45639063,45639069,-,yes,5p,45638994.0,seed,hsa-mir-330,High,45639087,3p,Hsa-Mir-330-v1_pre
chr19,hsa-mir-330_pre_seed,MI0000803,45639070,45639070,-,yes,5p,45638994.0,pre-seed,hsa-mir-330,High,45639087,3p,Hsa-Mir-330-v1_pre
chr19,hsa-mir-330_flanking-5,MI0000803,45639071,45639095,-,yes,5p,45638994.0,flanking-5,hsa-mir-330,High,45639087,3p,Hsa-Mir-330-v1_pre
chr19,hsa-mir-642b_flanking-3,MI0016685,45674916,45674940,-,yes,3p,45674932.0,flanking-3,hsa-mir-642b,High,45675008,both,Hsa-Mir-642-as_pre
chr19,hsa-mir-642a_flanking-5,MI0003657,45674918,45674942,+,yes,5p,45674928.0,flanking-5,hsa-mir-642a,High,45675024,both,
chr19,hsa-mir-642b_post-seed,MI0016685,45674941,45674954,-,yes,3p,45674932.0,post-seed,hsa-mir-642b,High,45675008,both,Hsa-Mir-642-as_pre
chr19,hsa-mir-642a_pre-seed,MI0003657,45674943,45674943,+,yes,5p,45674928.0,pre-seed,hsa-mir-642a,High,45675024,both,
chr19,hsa-mir-642a_seed,MI0003657,45674944,45674950,+,yes,5p,45674928.0,seed,hsa-mir-642a,High,45675024,both,
chr19,hsa-mir-642a_post-seed,MI0003657,45674951,45674964,+,yes,5p,45674928.0,post-seed,hsa-mir-642a,High,45675024,both,
chr19,hsa-mir-642b_seed,MI0016685,45674955,45674961,-,yes,3p,45674932.0,seed,hsa-mir-642b,High,45675008,both,Hsa-Mir-642-as_pre
chr19,hsa-mir-642b_pre_seed,MI0016685,45674962,45674962,-,yes,3p,45674932.0,pre-seed,hsa-mir-642b,High,45675008,both,Hsa-Mir-642-as_pre
chr19,hsa-mir-642b_loop,MI0016685,45674963,45674977,-,yes,loop,45674932.0,loop,hsa-mir-642b,High,45675008,both,Hsa-Mir-642-as_pre
chr19,hsa-mir-642a_loop,MI0003657,45674965,45674977,+,yes,loop,45674928.0,loop,hsa-mir-642a,High,45675024,both,
chr19,hsa-mir-642a_pre-seed,MI0003657,45674978,45674978,+,yes,3p,45674928.0,pre-seed,hsa-mir-642a,High,45675024,both,
chr19,hsa-mir-642b_post-seed,MI0016685,45674978,45674991,-,yes,5p,45674932.0,post-seed,hsa-mir-642b,High,45675008,both,Hsa-Mir-642-as_pre
chr19,hsa-mir-642a_seed,MI0003657,45674979,45674985,+,yes,3p,45674928.0,seed,hsa-mir-642a,High,45675024,both,
chr19,hsa-mir-642a_post-seed,MI0003657,45674986,45674999,+,yes,3p,45674928.0,post-seed,hsa-mir-642a,High,45675024,both,
chr19,hsa-mir-642b_seed,MI0016685,45674992,45674998,-,yes,5p,45674932.0,seed,hsa-mir-642b,High,45675008,both,Hsa-Mir-642-as_pre
chr19,hsa-mir-642b_pre_seed,MI0016685,45674999,45674999,-,yes,5p,45674932.0,pre-seed,hsa-mir-642b,High,45675008,both,Hsa-Mir-642-as_pre
chr19,hsa-mir-642b_flanking-5,MI0016685,45675000,45675024,-,yes,5p,45674932.0,flanking-5,hsa-mir-642b,High,45675008,both,Hsa-Mir-642-as_pre
chr19,hsa-mir-642a_flanking-3,MI0003657,45675000,45675024,+,yes,3p,45674928.0,flanking-3,hsa-mir-642a,High,45675024,both,
chr19,hsa-mir-769_flanking-5,MI0003834,46018936,46018960,+,yes,5p,46018932.0,flanking-5,hsa-mir-769,High,46019049,5p,Hsa-Mir-769_pre
chr19,hsa-mir-769_pre-seed,MI0003834,46018961,46018961,+,yes,5p,46018932.0,pre-seed,hsa-mir-769,High,46019049,5p,Hsa-Mir-769_pre
chr19,hsa-mir-769_seed,MI0003834,46018962,46018968,+,yes,5p,46018932.0,seed,hsa-mir-769,High,46019049,5p,Hsa-Mir-769_pre
chr19,hsa-mir-769_post-seed,MI0003834,46018969,46018982,+,yes,5p,46018932.0,post-seed,hsa-mir-769,High,46019049,5p,Hsa-Mir-769_pre
chr19,hsa-mir-769_loop,MI0003834,46018983,46018999,+,yes,loop,46018932.0,loop,hsa-mir-769,High,46019049,5p,Hsa-Mir-769_pre
chr19,hsa-mir-769_pre-seed,MI0003834,46019000,46019000,+,yes,3p,46018932.0,pre-seed,hsa-mir-769,High,46019049,5p,Hsa-Mir-769_pre
chr19,hsa-mir-769_seed,MI0003834,46019001,46019007,+,yes,3p,46018932.0,seed,hsa-mir-769,High,46019049,5p,Hsa-Mir-769_pre
chr19,hsa-mir-769_post-seed,MI0003834,46019008,46019022,+,yes,3p,46018932.0,post-seed,hsa-mir-769,High,46019049,5p,Hsa-Mir-769_pre
chr19,hsa-mir-769_flanking-3,MI0003834,46019023,46019047,+,yes,3p,46018932.0,flanking-3,hsa-mir-769,High,46019049,5p,Hsa-Mir-769_pre
chr19,hsa-mir-320e_flanking-3,MI0014234,46709269,46709293,-,yes,3p,46709282.0,flanking-3,hsa-mir-320e,Low,46709354,3p,
chr19,hsa-mir-320e_post-seed,MI0014234,46709294,46709303,-,yes,3p,46709282.0,post-seed,hsa-mir-320e,Low,46709354,3p,
chr19,hsa-mir-320e_seed,MI0014234,46709304,46709310,-,yes,3p,46709282.0,seed,hsa-mir-320e,Low,46709354,3p,
chr19,hsa-mir-320e_pre_seed,MI0014234,46709311,46709311,-,yes,3p,46709282.0,pre-seed,hsa-mir-320e,Low,46709354,3p,
chr19,hsa-mir-320e_loop,MI0014234,46709312,46709324,-,no,loop,46709282.0,loop,hsa-mir-320e,Low,46709354,3p,
chr19,hsa-mir-320e_pred-5_post-seed,MI0014234,46709325,46709334,-,no,5p,46709282.0,post-seed,hsa-mir-320e,Low,46709354,3p,
chr19,hsa-mir-320e_pred-5_seed,MI0014234,46709335,46709341,-,no,5p,46709282.0,seed,hsa-mir-320e,Low,46709354,3p,
chr19,hsa-mir-320e_pred-5_pre-seed,MI0014234,46709342,46709342,-,no,5p,46709282.0,pre-seed,hsa-mir-320e,Low,46709354,3p,
chr19,hsa-mir-320e_flanking-5,MI0014234,46709343,46709367,-,no,5p,46709282.0,flanking-5,hsa-mir-320e,Low,46709354,3p,
chr19,hsa-mir-3191_flanking-3,MI0014236,47226927,47226951,-,yes,3p,47226944.0,flanking-3,hsa-mir-3191,Low,47227019,3p,
chr19,hsa-mir-3190_flanking-5,MI0014235,47226930,47226954,+,yes,5p,47226942.0,flanking-5,hsa-mir-3190,High,47227021,3p,
chr19,hsa-mir-3191_post-seed,MI0014236,47226952,47226966,-,yes,3p,47226944.0,post-seed,hsa-mir-3191,Low,47227019,3p,
chr19,hsa-mir-3190_pre-seed,MI0014235,47226955,47226955,+,yes,5p,47226942.0,pre-seed,hsa-mir-3190,High,47227021,3p,
chr19,hsa-mir-3190_seed,MI0014235,47226956,47226962,+,yes,5p,47226942.0,seed,hsa-mir-3190,High,47227021,3p,
chr19,hsa-mir-3190_post-seed,MI0014235,47226963,47226974,+,yes,5p,47226942.0,post-seed,hsa-mir-3190,High,47227021,3p,
chr19,hsa-mir-3191_seed,MI0014236,47226967,47226973,-,yes,3p,47226944.0,seed,hsa-mir-3191,Low,47227019,3p,
chr19,hsa-mir-3191_pre_seed,MI0014236,47226974,47226974,-,yes,3p,47226944.0,pre-seed,hsa-mir-3191,Low,47227019,3p,
chr19,hsa-mir-3190_loop,MI0014235,47226975,47226987,+,yes,loop,47226942.0,loop,hsa-mir-3190,High,47227021,3p,
chr19,hsa-mir-3191_loop,MI0014236,47226975,47226989,-,yes,loop,47226944.0,loop,hsa-mir-3191,Low,47227019,3p,
chr19,hsa-mir-3190_pre-seed,MI0014235,47226988,47226988,+,yes,3p,47226942.0,pre-seed,hsa-mir-3190,High,47227021,3p,
chr19,hsa-mir-3190_seed,MI0014235,47226989,47226995,+,yes,3p,47226942.0,seed,hsa-mir-3190,High,47227021,3p,
chr19,hsa-mir-3191_post-seed,MI0014236,47226990,47227003,-,yes,5p,47226944.0,post-seed,hsa-mir-3191,Low,47227019,3p,
chr19,hsa-mir-3190_post-seed,MI0014235,47226996,47227010,+,yes,3p,47226942.0,post-seed,hsa-mir-3190,High,47227021,3p,
chr19,hsa-mir-3191_seed,MI0014236,47227004,47227010,-,yes,5p,47226944.0,seed,hsa-mir-3191,Low,47227019,3p,
chr19,hsa-mir-3191_pre_seed,MI0014236,47227011,47227011,-,yes,5p,47226944.0,pre-seed,hsa-mir-3191,Low,47227019,3p,
chr19,hsa-mir-3190_flanking-3,MI0014235,47227011,47227035,+,yes,3p,47226942.0,flanking-3,hsa-mir-3190,High,47227021,3p,
chr19,hsa-mir-3191_flanking-5,MI0014236,47227012,47227036,-,yes,5p,47226944.0,flanking-5,hsa-mir-3191,Low,47227019,3p,
chr19,hsa-mir-6798_flanking-5,MI0022643,49009886,49009910,+,yes,5p,49009906.0,flanking-5,hsa-mir-6798,Low,49009972,3p,Hsa-Mir-6798_pre
chr19,hsa-mir-6798_pre-seed,MI0022643,49009911,49009911,+,yes,5p,49009906.0,pre-seed,hsa-mir-6798,Low,49009972,3p,Hsa-Mir-6798_pre
chr19,hsa-mir-6798_seed,MI0022643,49009912,49009918,+,yes,5p,49009906.0,seed,hsa-mir-6798,Low,49009972,3p,Hsa-Mir-6798_pre
chr19,hsa-mir-6798_post-seed,MI0022643,49009919,49009933,+,yes,5p,49009906.0,post-seed,hsa-mir-6798,Low,49009972,3p,Hsa-Mir-6798_pre
chr19,hsa-mir-6798_loop,MI0022643,49009934,49009951,+,yes,loop,49009906.0,loop,hsa-mir-6798,Low,49009972,3p,Hsa-Mir-6798_pre
chr19,hsa-mir-6798_pre-seed,MI0022643,49009952,49009952,+,yes,3p,49009906.0,pre-seed,hsa-mir-6798,Low,49009972,3p,Hsa-Mir-6798_pre
chr19,hsa-mir-6798_seed,MI0022643,49009953,49009959,+,yes,3p,49009906.0,seed,hsa-mir-6798,Low,49009972,3p,Hsa-Mir-6798_pre
chr19,hsa-mir-6798_post-seed,MI0022643,49009960,49009972,+,yes,3p,49009906.0,post-seed,hsa-mir-6798,Low,49009972,3p,Hsa-Mir-6798_pre
chr19,hsa-mir-6798_flanking-3,MI0022643,49009973,49009997,+,yes,3p,49009906.0,flanking-3,hsa-mir-6798,Low,49009972,3p,Hsa-Mir-6798_pre
chr19,hsa-mir-4324_flanking-3,MI0015854,49308782,49308806,-,yes,3p,49308797.0,flanking-3,hsa-mir-4324,Low,49308868,3p,
chr19,hsa-mir-4324_post-seed,MI0015854,49308807,49308818,-,yes,3p,49308797.0,post-seed,hsa-mir-4324,Low,49308868,3p,
chr19,hsa-mir-4324_seed,MI0015854,49308819,49308825,-,yes,3p,49308797.0,seed,hsa-mir-4324,Low,49308868,3p,
chr19,hsa-mir-4324_pre_seed,MI0015854,49308826,49308826,-,yes,3p,49308797.0,pre-seed,hsa-mir-4324,Low,49308868,3p,
chr19,hsa-mir-4324_loop,MI0015854,49308827,49308835,-,no,loop,49308797.0,loop,hsa-mir-4324,Low,49308868,3p,
chr19,hsa-mir-4324_pred-5_post-seed,MI0015854,49308836,49308850,-,no,5p,49308797.0,post-seed,hsa-mir-4324,Low,49308868,3p,
chr19,hsa-mir-4324_pred-5_seed,MI0015854,49308851,49308857,-,no,5p,49308797.0,seed,hsa-mir-4324,Low,49308868,3p,
chr19,hsa-mir-4324_pred-5_pre-seed,MI0015854,49308858,49308858,-,no,5p,49308797.0,pre-seed,hsa-mir-4324,Low,49308868,3p,
chr19,hsa-mir-4324_flanking-5,MI0015854,49308859,49308883,-,no,5p,49308797.0,flanking-5,hsa-mir-4324,Low,49308868,3p,
chr19,hsa-mir-150_flanking-3,MI0000479,49500772,49500796,-,yes,3p,49500785.0,flanking-3,hsa-mir-150,High,49500868,5p,Hsa-Mir-150_pre
chr19,hsa-mir-150_post-seed,MI0000479,49500797,49500810,-,yes,3p,49500785.0,post-seed,hsa-mir-150,High,49500868,5p,Hsa-Mir-150_pre
chr19,hsa-mir-150_seed,MI0000479,49500811,49500817,-,yes,3p,49500785.0,seed,hsa-mir-150,High,49500868,5p,Hsa-Mir-150_pre
chr19,hsa-mir-150_pre_seed,MI0000479,49500818,49500818,-,yes,3p,49500785.0,pre-seed,hsa-mir-150,High,49500868,5p,Hsa-Mir-150_pre
chr19,hsa-mir-150_loop,MI0000479,49500819,49500831,-,yes,loop,49500785.0,loop,hsa-mir-150,High,49500868,5p,Hsa-Mir-150_pre
chr19,hsa-mir-150_post-seed,MI0000479,49500832,49500845,-,yes,5p,49500785.0,post-seed,hsa-mir-150,High,49500868,5p,Hsa-Mir-150_pre
chr19,hsa-mir-150_seed,MI0000479,49500846,49500852,-,yes,5p,49500785.0,seed,hsa-mir-150,High,49500868,5p,Hsa-Mir-150_pre
chr19,hsa-mir-150_pre_seed,MI0000479,49500853,49500853,-,yes,5p,49500785.0,pre-seed,hsa-mir-150,High,49500868,5p,Hsa-Mir-150_pre
chr19,hsa-mir-150_flanking-5,MI0000479,49500854,49500878,-,yes,5p,49500785.0,flanking-5,hsa-mir-150,High,49500868,5p,Hsa-Mir-150_pre
chr19,hsa-mir-5088_flanking-5,MI0017977,49682097,49682121,+,yes,5p,49682117.0,flanking-5,hsa-mir-5088,High,49682195,5p,
chr19,hsa-mir-5088_pre-seed,MI0017977,49682122,49682122,+,yes,5p,49682117.0,pre-seed,hsa-mir-5088,High,49682195,5p,
chr19,hsa-mir-5088_seed,MI0017977,49682123,49682129,+,yes,5p,49682117.0,seed,hsa-mir-5088,High,49682195,5p,
chr19,hsa-mir-5088_post-seed,MI0017977,49682130,49682145,+,yes,5p,49682117.0,post-seed,hsa-mir-5088,High,49682195,5p,
chr19,hsa-mir-5088_loop,MI0017977,49682146,49682173,+,yes,loop,49682117.0,loop,hsa-mir-5088,High,49682195,5p,
chr19,hsa-mir-5088_pre-seed,MI0017977,49682174,49682174,+,yes,3p,49682117.0,pre-seed,hsa-mir-5088,High,49682195,5p,
chr19,hsa-mir-5088_seed,MI0017977,49682175,49682181,+,yes,3p,49682117.0,seed,hsa-mir-5088,High,49682195,5p,
chr19,hsa-mir-5088_post-seed,MI0017977,49682182,49682194,+,yes,3p,49682117.0,post-seed,hsa-mir-5088,High,49682195,5p,
chr19,hsa-mir-5088_flanking-3,MI0017977,49682195,49682219,+,yes,3p,49682117.0,flanking-3,hsa-mir-5088,High,49682195,5p,
chr19,hsa-mir-6799_flanking-5,MI0022644,49791846,49791870,+,yes,5p,49791866.0,flanking-5,hsa-mir-6799,High,49791934,both,
chr19,hsa-mir-6799_pre-seed,MI0022644,49791871,49791871,+,yes,5p,49791866.0,pre-seed,hsa-mir-6799,High,49791934,both,
chr19,hsa-mir-6799_seed,MI0022644,49791872,49791878,+,yes,5p,49791866.0,seed,hsa-mir-6799,High,49791934,both,
chr19,hsa-mir-6799_post-seed,MI0022644,49791879,49791890,+,yes,5p,49791866.0,post-seed,hsa-mir-6799,High,49791934,both,
chr19,hsa-mir-6799_loop,MI0022644,49791891,49791911,+,yes,loop,49791866.0,loop,hsa-mir-6799,High,49791934,both,
chr19,hsa-mir-6799_pre-seed,MI0022644,49791912,49791912,+,yes,3p,49791866.0,pre-seed,hsa-mir-6799,High,49791934,both,
chr19,hsa-mir-6799_seed,MI0022644,49791913,49791919,+,yes,3p,49791866.0,seed,hsa-mir-6799,High,49791934,both,
chr19,hsa-mir-6799_post-seed,MI0022644,49791920,49791934,+,yes,3p,49791866.0,post-seed,hsa-mir-6799,High,49791934,both,
chr19,hsa-mir-6799_flanking-3,MI0022644,49791935,49791959,+,yes,3p,49791866.0,flanking-3,hsa-mir-6799,High,49791934,both,
chr19,hsa-mir-6800_flanking-5,MI0022645,49831997,49832021,+,yes,5p,49832018.0,flanking-5,hsa-mir-6800,Low,49832099,3p,
chr19,hsa-mir-6800_pre-seed,MI0022645,49832022,49832022,+,yes,5p,49832018.0,pre-seed,hsa-mir-6800,Low,49832099,3p,
chr19,hsa-mir-6800_seed,MI0022645,49832023,49832029,+,yes,5p,49832018.0,seed,hsa-mir-6800,Low,49832099,3p,
chr19,hsa-mir-6800_post-seed,MI0022645,49832030,49832042,+,yes,5p,49832018.0,post-seed,hsa-mir-6800,Low,49832099,3p,
chr19,hsa-mir-6800_loop,MI0022645,49832043,49832075,+,yes,loop,49832018.0,loop,hsa-mir-6800,Low,49832099,3p,
chr19,hsa-mir-6800_pre-seed,MI0022645,49832076,49832076,+,yes,3p,49832018.0,pre-seed,hsa-mir-6800,Low,49832099,3p,
chr19,hsa-mir-6800_seed,MI0022645,49832077,49832083,+,yes,3p,49832018.0,seed,hsa-mir-6800,Low,49832099,3p,
chr19,hsa-mir-6800_post-seed,MI0022645,49832084,49832096,+,yes,3p,49832018.0,post-seed,hsa-mir-6800,Low,49832099,3p,
chr19,hsa-mir-6800_flanking-3,MI0022645,49832097,49832121,+,yes,3p,49832018.0,flanking-3,hsa-mir-6800,Low,49832099,3p,
chr19,hsa-mir-4749_flanking-5,MI0017388,49854568,49854592,+,yes,5p,49854591.0,flanking-5,hsa-mir-4749,High,49854651,both,
chr19,hsa-mir-4749_pre-seed,MI0017388,49854593,49854593,+,yes,5p,49854591.0,pre-seed,hsa-mir-4749,High,49854651,both,
chr19,hsa-mir-4749_seed,MI0017388,49854594,49854600,+,yes,5p,49854591.0,seed,hsa-mir-4749,High,49854651,both,
chr19,hsa-mir-4749_post-seed,MI0017388,49854601,49854614,+,yes,5p,49854591.0,post-seed,hsa-mir-4749,High,49854651,both,
chr19,hsa-mir-4749_loop,MI0017388,49854615,49854631,+,yes,loop,49854591.0,loop,hsa-mir-4749,High,49854651,both,
chr19,hsa-mir-4749_pre-seed,MI0017388,49854632,49854632,+,yes,3p,49854591.0,pre-seed,hsa-mir-4749,High,49854651,both,
chr19,hsa-mir-4749_seed,MI0017388,49854633,49854639,+,yes,3p,49854591.0,seed,hsa-mir-4749,High,49854651,both,
chr19,hsa-mir-4749_post-seed,MI0017388,49854640,49854651,+,yes,3p,49854591.0,post-seed,hsa-mir-4749,High,49854651,both,
chr19,hsa-mir-4749_flanking-3,MI0017388,49854652,49854676,+,yes,3p,49854591.0,flanking-3,hsa-mir-4749,High,49854651,both,
chr19,hsa-mir-4750_flanking-5,MI0017389,49888152,49888176,+,yes,5p,49888175.0,flanking-5,hsa-mir-4750,Low,49888230,5p,
chr19,hsa-mir-4750_pre-seed,MI0017389,49888177,49888177,+,yes,5p,49888175.0,pre-seed,hsa-mir-4750,Low,49888230,5p,
chr19,hsa-mir-4750_seed,MI0017389,49888178,49888184,+,yes,5p,49888175.0,seed,hsa-mir-4750,Low,49888230,5p,
chr19,hsa-mir-4750_post-seed,MI0017389,49888185,49888198,+,yes,5p,49888175.0,post-seed,hsa-mir-4750,Low,49888230,5p,
chr19,hsa-mir-4750_loop,MI0017389,49888199,49888208,+,yes,loop,49888175.0,loop,hsa-mir-4750,Low,49888230,5p,
chr19,hsa-mir-4750_pre-seed,MI0017389,49888209,49888209,+,yes,3p,49888175.0,pre-seed,hsa-mir-4750,Low,49888230,5p,
chr19,hsa-mir-4750_seed,MI0017389,49888210,49888216,+,yes,3p,49888175.0,seed,hsa-mir-4750,Low,49888230,5p,
chr19,hsa-mir-4750_post-seed,MI0017389,49888217,49888230,+,yes,3p,49888175.0,post-seed,hsa-mir-4750,Low,49888230,5p,
chr19,hsa-mir-4750_flanking-3,MI0017389,49888231,49888255,+,yes,3p,49888175.0,flanking-3,hsa-mir-4750,Low,49888230,5p,
chr19,hsa-mir-4751_flanking-5,MI0017390,49933048,49933072,+,yes,5p,49933064.0,flanking-5,hsa-mir-4751,Low,49933137,5p,
chr19,hsa-mir-4751_pre-seed,MI0017390,49933073,49933073,+,yes,5p,49933064.0,pre-seed,hsa-mir-4751,Low,49933137,5p,
chr19,hsa-mir-4751_seed,MI0017390,49933074,49933080,+,yes,5p,49933064.0,seed,hsa-mir-4751,Low,49933137,5p,
chr19,hsa-mir-4751_post-seed,MI0017390,49933081,49933096,+,yes,5p,49933064.0,post-seed,hsa-mir-4751,Low,49933137,5p,
chr19,hsa-mir-4751_loop,MI0017390,49933097,49933108,+,no,loop,49933064.0,loop,hsa-mir-4751,Low,49933137,5p,
chr19,hsa-mir-4751_pred-3_pre-seed,MI0017390,49933109,49933109,+,no,3p,49933064.0,pre-seed,hsa-mir-4751,Low,49933137,5p,
chr19,hsa-mir-4751_pred-3_seed,MI0017390,49933110,49933116,+,no,3p,49933064.0,seed,hsa-mir-4751,Low,49933137,5p,
chr19,hsa-mir-4751_pred-3_post-seed,MI0017390,49933117,49933131,+,no,3p,49933064.0,post-seed,hsa-mir-4751,Low,49933137,5p,
chr19,hsa-mir-4751_flanking-3,MI0017390,49933132,49933156,+,no,3p,49933064.0,flanking-3,hsa-mir-4751,Low,49933137,5p,
chr19,hsa-mir-8074_flanking-3,MI0025910,51206914,51206938,-,yes,3p,51206929.0,flanking-3,hsa-mir-8074,Low,51207009,3p,
chr19,hsa-mir-8074_post-seed,MI0025910,51206939,51206954,-,yes,3p,51206929.0,post-seed,hsa-mir-8074,Low,51207009,3p,
chr19,hsa-mir-8074_seed,MI0025910,51206955,51206961,-,yes,3p,51206929.0,seed,hsa-mir-8074,Low,51207009,3p,
chr19,hsa-mir-8074_pre_seed,MI0025910,51206962,51206962,-,yes,3p,51206929.0,pre-seed,hsa-mir-8074,Low,51207009,3p,
chr19,hsa-mir-8074_loop,MI0025910,51206963,51206975,-,no,loop,51206929.0,loop,hsa-mir-8074,Low,51207009,3p,
chr19,hsa-mir-8074_pred-5_post-seed,MI0025910,51206976,51206990,-,no,5p,51206929.0,post-seed,hsa-mir-8074,Low,51207009,3p,
chr19,hsa-mir-8074_pred-5_seed,MI0025910,51206991,51206997,-,no,5p,51206929.0,seed,hsa-mir-8074,Low,51207009,3p,
chr19,hsa-mir-8074_pred-5_pre-seed,MI0025910,51206998,51206998,-,no,5p,51206929.0,pre-seed,hsa-mir-8074,Low,51207009,3p,
chr19,hsa-mir-8074_flanking-5,MI0025910,51206999,51207023,-,no,5p,51206929.0,flanking-5,hsa-mir-8074,Low,51207009,3p,
chr19,hsa-mir-99b_flanking-5,MI0000746,51692593,51692617,+,yes,5p,51692612.0,flanking-5,hsa-mir-99b,High,51692681,5p,Hsa-Mir-10-P2c_pre
chr19,hsa-mir-99b_pre-seed,MI0000746,51692618,51692618,+,yes,5p,51692612.0,pre-seed,hsa-mir-99b,High,51692681,5p,Hsa-Mir-10-P2c_pre
chr19,hsa-mir-99b_seed,MI0000746,51692619,51692625,+,yes,5p,51692612.0,seed,hsa-mir-99b,High,51692681,5p,Hsa-Mir-10-P2c_pre
chr19,hsa-mir-99b_post-seed,MI0000746,51692626,51692639,+,yes,5p,51692612.0,post-seed,hsa-mir-99b,High,51692681,5p,Hsa-Mir-10-P2c_pre
chr19,hsa-mir-99b_loop,MI0000746,51692640,51692655,+,yes,loop,51692612.0,loop,hsa-mir-99b,High,51692681,5p,Hsa-Mir-10-P2c_pre
chr19,hsa-mir-99b_pre-seed,MI0000746,51692656,51692656,+,yes,3p,51692612.0,pre-seed,hsa-mir-99b,High,51692681,5p,Hsa-Mir-10-P2c_pre
chr19,hsa-mir-99b_seed,MI0000746,51692657,51692663,+,yes,3p,51692612.0,seed,hsa-mir-99b,High,51692681,5p,Hsa-Mir-10-P2c_pre
chr19,hsa-mir-99b_post-seed,MI0000746,51692664,51692677,+,yes,3p,51692612.0,post-seed,hsa-mir-99b,High,51692681,5p,Hsa-Mir-10-P2c_pre
chr19,hsa-mir-99b_flanking-3,MI0000746,51692678,51692702,+,yes,3p,51692612.0,flanking-3,hsa-mir-99b,High,51692681,5p,Hsa-Mir-10-P2c_pre
chr19,hsa-let-7e_flanking-5,MI0000066,51692768,51692792,+,yes,5p,51692786.0,flanking-5,hsa-let-7e,High,51692864,5p,Hsa-Let-7-P2_pre
chr19,hsa-let-7e_pre-seed,MI0000066,51692793,51692793,+,yes,5p,51692786.0,pre-seed,hsa-let-7e,High,51692864,5p,Hsa-Let-7-P2_pre
chr19,hsa-let-7e_seed,MI0000066,51692794,51692800,+,yes,5p,51692786.0,seed,hsa-let-7e,High,51692864,5p,Hsa-Let-7-P2_pre
chr19,hsa-let-7e_post-seed,MI0000066,51692801,51692814,+,yes,5p,51692786.0,post-seed,hsa-let-7e,High,51692864,5p,Hsa-Let-7-P2_pre
chr19,hsa-let-7e_loop,MI0000066,51692815,51692837,+,yes,loop,51692786.0,loop,hsa-let-7e,High,51692864,5p,Hsa-Let-7-P2_pre
chr19,hsa-let-7e_pre-seed,MI0000066,51692838,51692838,+,yes,3p,51692786.0,pre-seed,hsa-let-7e,High,51692864,5p,Hsa-Let-7-P2_pre
chr19,hsa-let-7e_seed,MI0000066,51692839,51692845,+,yes,3p,51692786.0,seed,hsa-let-7e,High,51692864,5p,Hsa-Let-7-P2_pre
chr19,hsa-let-7e_post-seed,MI0000066,51692846,51692859,+,yes,3p,51692786.0,post-seed,hsa-let-7e,High,51692864,5p,Hsa-Let-7-P2_pre
chr19,hsa-let-7e_flanking-3,MI0000066,51692860,51692884,+,yes,3p,51692786.0,flanking-3,hsa-let-7e,High,51692864,5p,Hsa-Let-7-P2_pre
chr19,hsa-mir-125a_flanking-5,MI0000469,51693243,51693267,+,yes,5p,51693254.0,flanking-5,hsa-mir-125a,High,51693339,5p,Hsa-Mir-10-P3a_pre
chr19,hsa-mir-125a_pre-seed,MI0000469,51693268,51693268,+,yes,5p,51693254.0,pre-seed,hsa-mir-125a,High,51693339,5p,Hsa-Mir-10-P3a_pre
chr19,hsa-mir-125a_seed,MI0000469,51693269,51693275,+,yes,5p,51693254.0,seed,hsa-mir-125a,High,51693339,5p,Hsa-Mir-10-P3a_pre
chr19,hsa-mir-125a_post-seed,MI0000469,51693276,51693291,+,yes,5p,51693254.0,post-seed,hsa-mir-125a,High,51693339,5p,Hsa-Mir-10-P3a_pre
chr19,hsa-mir-125a_loop,MI0000469,51693292,51693305,+,yes,loop,51693254.0,loop,hsa-mir-125a,High,51693339,5p,Hsa-Mir-10-P3a_pre
