chrom,name,id,start,stop,orientation,based_on_coordinates,arm,start_pre_build,type,pre_name,confidence,stop_pre_build,balance,mirgenedb_ID
chr17,hsa-mir-497_seed,MI0003138,6921271,6921277,-,yes,3p,7017911.0,seed,hsa-mir-497,High,7018022,5p,Hsa-Mir-15-P1c_pre
chr17,hsa-mir-497_pre_seed,MI0003138,6921278,6921278,-,yes,3p,7017911.0,pre-seed,hsa-mir-497,High,7018022,5p,Hsa-Mir-15-P1c_pre
chr17,hsa-mir-497_loop,MI0003138,6921279,6921297,-,yes,loop,7017911.0,loop,hsa-mir-497,High,7018022,5p,Hsa-Mir-15-P1c_pre
chr17,hsa-mir-497_post-seed,MI0003138,6921298,6921310,-,yes,5p,7017911.0,post-seed,hsa-mir-497,High,7018022,5p,Hsa-Mir-15-P1c_pre
chr17,hsa-mir-497_seed,MI0003138,6921311,6921317,-,yes,5p,7017911.0,seed,hsa-mir-497,High,7018022,5p,Hsa-Mir-15-P1c_pre
chr17,hsa-mir-497_pre_seed,MI0003138,6921318,6921318,-,yes,5p,7017911.0,pre-seed,hsa-mir-497,High,7018022,5p,Hsa-Mir-15-P1c_pre
chr17,hsa-mir-497_flanking-5,MI0003138,6921319,6921343,-,yes,5p,7017911.0,flanking-5,hsa-mir-497,High,7018022,5p,Hsa-Mir-15-P1c_pre
chr17,hsa-mir-324_flanking-3,MI0000813,7126602,7126626,-,yes,3p,7223297.0,flanking-3,hsa-mir-324,High,7223379,both,Hsa-Mir-324_pre
chr17,hsa-mir-324_post-seed,MI0000813,7126627,7126641,-,yes,3p,7223297.0,post-seed,hsa-mir-324,High,7223379,both,Hsa-Mir-324_pre
chr17,hsa-mir-324_seed,MI0000813,7126642,7126648,-,yes,3p,7223297.0,seed,hsa-mir-324,High,7223379,both,Hsa-Mir-324_pre
chr17,hsa-mir-324_pre_seed,MI0000813,7126649,7126649,-,yes,3p,7223297.0,pre-seed,hsa-mir-324,High,7223379,both,Hsa-Mir-324_pre
chr17,hsa-mir-324_loop,MI0000813,7126650,7126661,-,yes,loop,7223297.0,loop,hsa-mir-324,High,7223379,both,Hsa-Mir-324_pre
chr17,hsa-mir-324_post-seed,MI0000813,7126662,7126675,-,yes,5p,7223297.0,post-seed,hsa-mir-324,High,7223379,both,Hsa-Mir-324_pre
chr17,hsa-mir-324_seed,MI0000813,7126676,7126682,-,yes,5p,7223297.0,seed,hsa-mir-324,High,7223379,both,Hsa-Mir-324_pre
chr17,hsa-mir-324_pre_seed,MI0000813,7126683,7126683,-,yes,5p,7223297.0,pre-seed,hsa-mir-324,High,7223379,both,Hsa-Mir-324_pre
chr17,hsa-mir-324_flanking-5,MI0000813,7126684,7126708,-,yes,5p,7223297.0,flanking-5,hsa-mir-324,High,7223379,both,Hsa-Mir-324_pre
chr17,hsa-mir-4314_flanking-5,MI0015846,7991359,7991383,+,yes,5p,8088056.0,flanking-5,hsa-mir-4314,Low,8088147,5p,
chr17,hsa-mir-4314_pre-seed,MI0015846,7991384,7991384,+,yes,5p,8088056.0,pre-seed,hsa-mir-4314,Low,8088147,5p,
chr17,hsa-mir-4314_seed,MI0015846,7991385,7991391,+,yes,5p,8088056.0,seed,hsa-mir-4314,Low,8088147,5p,
chr17,hsa-mir-4314_post-seed,MI0015846,7991392,7991401,+,yes,5p,8088056.0,post-seed,hsa-mir-4314,Low,8088147,5p,
chr17,hsa-mir-4314_loop,MI0015846,7991402,7991437,+,no,loop,8088056.0,loop,hsa-mir-4314,Low,8088147,5p,
chr17,hsa-mir-4314_pred-3_pre-seed,MI0015846,7991438,7991438,+,no,3p,8088056.0,pre-seed,hsa-mir-4314,Low,8088147,5p,
chr17,hsa-mir-4314_pred-3_seed,MI0015846,7991439,7991445,+,no,3p,8088056.0,seed,hsa-mir-4314,Low,8088147,5p,
chr17,hsa-mir-4314_pred-3_post-seed,MI0015846,7991446,7991455,+,no,3p,8088056.0,post-seed,hsa-mir-4314,Low,8088147,5p,
chr17,hsa-mir-4314_flanking-3,MI0015846,7991456,7991480,+,no,3p,8088056.0,flanking-3,hsa-mir-4314,Low,8088147,5p,
chr17,hsa-mir-6883_flanking-3,MI0022730,8048287,8048311,-,yes,3p,8144994.0,flanking-3,hsa-mir-6883,Low,8145071,3p,
chr17,hsa-mir-6883_post-seed,MI0022730,8048312,8048325,-,yes,3p,8144994.0,post-seed,hsa-mir-6883,Low,8145071,3p,
chr17,hsa-mir-6883_seed,MI0022730,8048326,8048332,-,yes,3p,8144994.0,seed,hsa-mir-6883,Low,8145071,3p,
chr17,hsa-mir-6883_pre_seed,MI0022730,8048333,8048333,-,yes,3p,8144994.0,pre-seed,hsa-mir-6883,Low,8145071,3p,
chr17,hsa-mir-6883_loop,MI0022730,8048334,8048362,-,yes,loop,8144994.0,loop,hsa-mir-6883,Low,8145071,3p,
chr17,hsa-mir-6883_post-seed,MI0022730,8048363,8048376,-,yes,5p,8144994.0,post-seed,hsa-mir-6883,Low,8145071,3p,
chr17,hsa-mir-6883_seed,MI0022730,8048377,8048383,-,yes,5p,8144994.0,seed,hsa-mir-6883,Low,8145071,3p,
chr17,hsa-mir-6883_pre_seed,MI0022730,8048384,8048384,-,yes,5p,8144994.0,pre-seed,hsa-mir-6883,Low,8145071,3p,
chr17,hsa-mir-6883_flanking-5,MI0022730,8048385,8048409,-,yes,5p,8144994.0,flanking-5,hsa-mir-6883,Low,8145071,3p,
chr17,hsa-mir-4521_flanking-5,MI0016887,8090241,8090265,+,yes,5p,8186945.0,flanking-5,hsa-mir-4521,Low,8187004,5p,
chr17,hsa-mir-4521_pre-seed,MI0016887,8090266,8090266,+,yes,5p,8186945.0,pre-seed,hsa-mir-4521,Low,8187004,5p,
chr17,hsa-mir-4521_seed,MI0016887,8090267,8090273,+,yes,5p,8186945.0,seed,hsa-mir-4521,Low,8187004,5p,
chr17,hsa-mir-4521_post-seed,MI0016887,8090274,8090287,+,yes,5p,8186945.0,post-seed,hsa-mir-4521,Low,8187004,5p,
chr17,hsa-mir-4521_loop,MI0016887,8090288,8090305,+,no,loop,8186945.0,loop,hsa-mir-4521,Low,8187004,5p,
chr17,hsa-mir-4521_pred-3_pre-seed,MI0016887,8090306,8090306,+,no,3p,8186945.0,pre-seed,hsa-mir-4521,Low,8187004,5p,
chr17,hsa-mir-4521_pred-3_seed,MI0016887,8090307,8090313,+,no,3p,8186945.0,seed,hsa-mir-4521,Low,8187004,5p,
chr17,hsa-mir-4521_pred-3_post-seed,MI0016887,8090314,8090321,+,no,3p,8186945.0,post-seed,hsa-mir-4521,Low,8187004,5p,
chr17,hsa-mir-4521_flanking-3,MI0016887,8090322,8090346,+,no,3p,8186945.0,flanking-3,hsa-mir-4521,Low,8187004,5p,
chr17,hsa-mir-744_flanking-5,MI0005559,11985201,11985225,+,yes,5p,12081899.0,flanking-5,hsa-mir-744,High,12081996,5p,Hsa-Mir-744_pre
chr17,hsa-mir-744_pre-seed,MI0005559,11985226,11985226,+,yes,5p,12081899.0,pre-seed,hsa-mir-744,High,12081996,5p,Hsa-Mir-744_pre
chr17,hsa-mir-744_seed,MI0005559,11985227,11985233,+,yes,5p,12081899.0,seed,hsa-mir-744,High,12081996,5p,Hsa-Mir-744_pre
chr17,hsa-mir-744_post-seed,MI0005559,11985234,11985247,+,yes,5p,12081899.0,post-seed,hsa-mir-744,High,12081996,5p,Hsa-Mir-744_pre
chr17,hsa-mir-744_loop,MI0005559,11985248,11985282,+,yes,loop,12081899.0,loop,hsa-mir-744,High,12081996,5p,Hsa-Mir-744_pre
chr17,hsa-mir-744_pre-seed,MI0005559,11985283,11985283,+,yes,3p,12081899.0,pre-seed,hsa-mir-744,High,12081996,5p,Hsa-Mir-744_pre
chr17,hsa-mir-744_seed,MI0005559,11985284,11985290,+,yes,3p,12081899.0,seed,hsa-mir-744,High,12081996,5p,Hsa-Mir-744_pre
chr17,hsa-mir-744_post-seed,MI0005559,11985291,11985304,+,yes,3p,12081899.0,post-seed,hsa-mir-744,High,12081996,5p,Hsa-Mir-744_pre
chr17,hsa-mir-744_flanking-3,MI0005559,11985305,11985329,+,yes,3p,12081899.0,flanking-3,hsa-mir-744,High,12081996,5p,Hsa-Mir-744_pre
chr17,hsa-mir-1269b_flanking-3,MI0016888,12820566,12820590,-,no,3p,12917268.0,flanking-3,hsa-mir-1269b,Low,12917342,5p,
chr17,hsa-mir-1269b_pred-3_post-seed,MI0016888,12820591,12820599,-,no,3p,12917268.0,post-seed,hsa-mir-1269b,Low,12917342,5p,
chr17,hsa-mir-1269b_pred-3-seed,MI0016888,12820600,12820606,-,no,3p,12917268.0,seed,hsa-mir-1269b,Low,12917342,5p,
chr17,hsa-mir-1269b_pred-3_pre-seed,MI0016888,12820607,12820607,-,no,3p,12917268.0,pre-seed,hsa-mir-1269b,Low,12917342,5p,
chr17,hsa-mir-1269b_loop,MI0016888,12820608,12820629,-,no,loop,12917268.0,loop,hsa-mir-1269b,Low,12917342,5p,
chr17,hsa-mir-1269b_post-seed,MI0016888,12820630,12820643,-,yes,5p,12917268.0,post-seed,hsa-mir-1269b,Low,12917342,5p,
chr17,hsa-mir-1269b_seed,MI0016888,12820644,12820650,-,yes,5p,12917268.0,seed,hsa-mir-1269b,Low,12917342,5p,
chr17,hsa-mir-1269b_pre_seed,MI0016888,12820651,12820651,-,yes,5p,12917268.0,pre-seed,hsa-mir-1269b,Low,12917342,5p,
chr17,hsa-mir-1269b_flanking-5,MI0016888,12820652,12820676,-,yes,5p,12917268.0,flanking-5,hsa-mir-1269b,Low,12917342,5p,
chr17,hsa-mir-548h-3_flanking-3,MI0006413,13446853,13446877,-,no,3p,13543529.0,flanking-3,hsa-mir-548h-3,Low,13543646,5p,
chr17,hsa-mir-548h-3_pred-3_post-seed,MI0006413,13446878,13446891,-,no,3p,13543529.0,post-seed,hsa-mir-548h-3,Low,13543646,5p,
chr17,hsa-mir-548h-3_pred-3-seed,MI0006413,13446892,13446898,-,no,3p,13543529.0,seed,hsa-mir-548h-3,Low,13543646,5p,
chr17,hsa-mir-548h-3_pred-3_pre-seed,MI0006413,13446899,13446899,-,no,3p,13543529.0,pre-seed,hsa-mir-548h-3,Low,13543646,5p,
chr17,hsa-mir-548h-3_loop,MI0006413,13446900,13446913,-,no,loop,13543529.0,loop,hsa-mir-548h-3,Low,13543646,5p,
chr17,hsa-mir-548h-3_post-seed,MI0006413,13446914,13446927,-,yes,5p,13543529.0,post-seed,hsa-mir-548h-3,Low,13543646,5p,
chr17,hsa-mir-548h-3_seed,MI0006413,13446928,13446934,-,yes,5p,13543529.0,seed,hsa-mir-548h-3,Low,13543646,5p,
chr17,hsa-mir-548h-3_pre_seed,MI0006413,13446935,13446935,-,yes,5p,13543529.0,pre-seed,hsa-mir-548h-3,Low,13543646,5p,
chr17,hsa-mir-548h-3_flanking-5,MI0006413,13446936,13446960,-,yes,5p,13543529.0,flanking-5,hsa-mir-548h-3,Low,13543646,5p,
chr17,hsa-mir-4731_flanking-3,MI0017368,15154926,15154950,-,yes,3p,15251627.0,flanking-3,hsa-mir-4731,Low,15251696,both,Hsa-Mir-4731_pre
chr17,hsa-mir-4731_post-seed,MI0017368,15154951,15154964,-,yes,3p,15251627.0,post-seed,hsa-mir-4731,Low,15251696,both,Hsa-Mir-4731_pre
chr17,hsa-mir-4731_seed,MI0017368,15154965,15154971,-,yes,3p,15251627.0,seed,hsa-mir-4731,Low,15251696,both,Hsa-Mir-4731_pre
chr17,hsa-mir-4731_pre_seed,MI0017368,15154972,15154972,-,yes,3p,15251627.0,pre-seed,hsa-mir-4731,Low,15251696,both,Hsa-Mir-4731_pre
chr17,hsa-mir-4731_loop,MI0017368,15154973,15154982,-,yes,loop,15251627.0,loop,hsa-mir-4731,Low,15251696,both,Hsa-Mir-4731_pre
chr17,hsa-mir-4731_post-seed,MI0017368,15154983,15154996,-,yes,5p,15251627.0,post-seed,hsa-mir-4731,Low,15251696,both,Hsa-Mir-4731_pre
chr17,hsa-mir-4731_seed,MI0017368,15154997,15155003,-,yes,5p,15251627.0,seed,hsa-mir-4731,Low,15251696,both,Hsa-Mir-4731_pre
chr17,hsa-mir-4731_pre_seed,MI0017368,15155004,15155004,-,yes,5p,15251627.0,pre-seed,hsa-mir-4731,Low,15251696,both,Hsa-Mir-4731_pre
chr17,hsa-mir-4731_flanking-5,MI0017368,15155005,15155029,-,yes,5p,15251627.0,flanking-5,hsa-mir-4731,Low,15251696,both,Hsa-Mir-4731_pre
chr17,hsa-mir-1288_flanking-5,MI0006432,16185317,16185341,+,yes,5p,16282014.0,flanking-5,hsa-mir-1288,Low,16282088,3p,
chr17,hsa-mir-1288_pre-seed,MI0006432,16185342,16185342,+,yes,5p,16282014.0,pre-seed,hsa-mir-1288,Low,16282088,3p,
chr17,hsa-mir-1288_seed,MI0006432,16185343,16185349,+,yes,5p,16282014.0,seed,hsa-mir-1288,Low,16282088,3p,
chr17,hsa-mir-1288_post-seed,MI0006432,16185350,16185364,+,yes,5p,16282014.0,post-seed,hsa-mir-1288,Low,16282088,3p,
chr17,hsa-mir-1288_loop,MI0006432,16185365,16185371,+,yes,loop,16282014.0,loop,hsa-mir-1288,Low,16282088,3p,
chr17,hsa-mir-1288_pre-seed,MI0006432,16185372,16185372,+,yes,3p,16282014.0,pre-seed,hsa-mir-1288,Low,16282088,3p,
chr17,hsa-mir-1288_seed,MI0006432,16185373,16185379,+,yes,3p,16282014.0,seed,hsa-mir-1288,Low,16282088,3p,
chr17,hsa-mir-1288_post-seed,MI0006432,16185380,16185392,+,yes,3p,16282014.0,post-seed,hsa-mir-1288,Low,16282088,3p,
chr17,hsa-mir-1288_flanking-3,MI0006432,16185393,16185417,+,yes,3p,16282014.0,flanking-3,hsa-mir-1288,Low,16282088,3p,
chr17,hsa-mir-6777_flanking-3,MI0022622,17716769,17716793,-,yes,3p,17813480.0,flanking-3,hsa-mir-6777,High,17813545,5p,
chr17,hsa-mir-6777_post-seed,MI0022622,17716794,17716805,-,yes,3p,17813480.0,post-seed,hsa-mir-6777,High,17813545,5p,
chr17,hsa-mir-6777_seed,MI0022622,17716806,17716812,-,yes,3p,17813480.0,seed,hsa-mir-6777,High,17813545,5p,
chr17,hsa-mir-6777_pre_seed,MI0022622,17716813,17716813,-,yes,3p,17813480.0,pre-seed,hsa-mir-6777,High,17813545,5p,
chr17,hsa-mir-6777_loop,MI0022622,17716814,17716831,-,yes,loop,17813480.0,loop,hsa-mir-6777,High,17813545,5p,
chr17,hsa-mir-6777_post-seed,MI0022622,17716832,17716846,-,yes,5p,17813480.0,post-seed,hsa-mir-6777,High,17813545,5p,
chr17,hsa-mir-6777_seed,MI0022622,17716847,17716853,-,yes,5p,17813480.0,seed,hsa-mir-6777,High,17813545,5p,
chr17,hsa-mir-6777_pre_seed,MI0022622,17716854,17716854,-,yes,5p,17813480.0,pre-seed,hsa-mir-6777,High,17813545,5p,
chr17,hsa-mir-6777_flanking-5,MI0022622,17716855,17716879,-,yes,5p,17813480.0,flanking-5,hsa-mir-6777,High,17813545,5p,
chr17,hsa-mir-33b_flanking-3,MI0003646,17717146,17717170,-,yes,3p,17813836.0,flanking-3,hsa-mir-33b,High,17813931,5p,Hsa-Mir-33-P2_pre
chr17,hsa-mir-33b_post-seed,MI0003646,17717171,17717184,-,yes,3p,17813836.0,post-seed,hsa-mir-33b,High,17813931,5p,Hsa-Mir-33-P2_pre
chr17,hsa-mir-33b_seed,MI0003646,17717185,17717191,-,yes,3p,17813836.0,seed,hsa-mir-33b,High,17813931,5p,Hsa-Mir-33-P2_pre
chr17,hsa-mir-33b_pre_seed,MI0003646,17717192,17717192,-,yes,3p,17813836.0,pre-seed,hsa-mir-33b,High,17813931,5p,Hsa-Mir-33-P2_pre
chr17,hsa-mir-33b_loop,MI0003646,17717193,17717210,-,yes,loop,17813836.0,loop,hsa-mir-33b,High,17813931,5p,Hsa-Mir-33-P2_pre
chr17,hsa-mir-33b_post-seed,MI0003646,17717211,17717222,-,yes,5p,17813836.0,post-seed,hsa-mir-33b,High,17813931,5p,Hsa-Mir-33-P2_pre
chr17,hsa-mir-33b_seed,MI0003646,17717223,17717229,-,yes,5p,17813836.0,seed,hsa-mir-33b,High,17813931,5p,Hsa-Mir-33-P2_pre
chr17,hsa-mir-33b_pre_seed,MI0003646,17717230,17717230,-,yes,5p,17813836.0,pre-seed,hsa-mir-33b,High,17813931,5p,Hsa-Mir-33-P2_pre
chr17,hsa-mir-33b_flanking-5,MI0003646,17717231,17717255,-,yes,5p,17813836.0,flanking-5,hsa-mir-33b,High,17813931,5p,Hsa-Mir-33-P2_pre
chr17,hsa-mir-6778_flanking-3,MI0022623,18244103,18244127,-,yes,3p,18340814.0,flanking-3,hsa-mir-6778,Low,18340886,5p,
chr17,hsa-mir-6778_post-seed,MI0022623,18244128,18244140,-,yes,3p,18340814.0,post-seed,hsa-mir-6778,Low,18340886,5p,
chr17,hsa-mir-6778_seed,MI0022623,18244141,18244147,-,yes,3p,18340814.0,seed,hsa-mir-6778,Low,18340886,5p,
chr17,hsa-mir-6778_pre_seed,MI0022623,18244148,18244148,-,yes,3p,18340814.0,pre-seed,hsa-mir-6778,Low,18340886,5p,
chr17,hsa-mir-6778_loop,MI0022623,18244149,18244173,-,yes,loop,18340814.0,loop,hsa-mir-6778,Low,18340886,5p,
chr17,hsa-mir-6778_post-seed,MI0022623,18244174,18244187,-,yes,5p,18340814.0,post-seed,hsa-mir-6778,Low,18340886,5p,
chr17,hsa-mir-6778_seed,MI0022623,18244188,18244194,-,yes,5p,18340814.0,seed,hsa-mir-6778,Low,18340886,5p,
chr17,hsa-mir-6778_pre_seed,MI0022623,18244195,18244195,-,yes,5p,18340814.0,pre-seed,hsa-mir-6778,Low,18340886,5p,
chr17,hsa-mir-6778_flanking-5,MI0022623,18244196,18244220,-,yes,5p,18340814.0,flanking-5,hsa-mir-6778,Low,18340886,5p,
chr17,hsa-mir-1180_flanking-3,MI0006273,19247801,19247825,-,yes,3p,19344506.0,flanking-3,hsa-mir-1180,High,19344574,3p,Hsa-Mir-1180_pre
chr17,hsa-mir-1180_post-seed,MI0006273,19247826,19247839,-,yes,3p,19344506.0,post-seed,hsa-mir-1180,High,19344574,3p,Hsa-Mir-1180_pre
chr17,hsa-mir-1180_seed,MI0006273,19247840,19247846,-,yes,3p,19344506.0,seed,hsa-mir-1180,High,19344574,3p,Hsa-Mir-1180_pre
chr17,hsa-mir-1180_pre_seed,MI0006273,19247847,19247847,-,yes,3p,19344506.0,pre-seed,hsa-mir-1180,High,19344574,3p,Hsa-Mir-1180_pre
chr17,hsa-mir-1180_loop,MI0006273,19247848,19247860,-,yes,loop,19344506.0,loop,hsa-mir-1180,High,19344574,3p,Hsa-Mir-1180_pre
chr17,hsa-mir-1180_post-seed,MI0006273,19247861,19247873,-,yes,5p,19344506.0,post-seed,hsa-mir-1180,High,19344574,3p,Hsa-Mir-1180_pre
chr17,hsa-mir-1180_seed,MI0006273,19247874,19247880,-,yes,5p,19344506.0,seed,hsa-mir-1180,High,19344574,3p,Hsa-Mir-1180_pre
chr17,hsa-mir-1180_pre_seed,MI0006273,19247881,19247881,-,yes,5p,19344506.0,pre-seed,hsa-mir-1180,High,19344574,3p,Hsa-Mir-1180_pre
chr17,hsa-mir-1180_flanking-5,MI0006273,19247882,19247906,-,yes,5p,19344506.0,flanking-5,hsa-mir-1180,High,19344574,3p,Hsa-Mir-1180_pre
chr17,hsa-mir-4522_flanking-3,MI0016889,25620923,25620947,-,yes,3p,27293910.0,flanking-3,hsa-mir-4522,Low,27293996,3p,
chr17,hsa-mir-4522_post-seed,MI0016889,25620948,25620960,-,yes,3p,27293910.0,post-seed,hsa-mir-4522,Low,27293996,3p,
chr17,hsa-mir-4522_seed,MI0016889,25620961,25620967,-,yes,3p,27293910.0,seed,hsa-mir-4522,Low,27293996,3p,
chr17,hsa-mir-4522_pre_seed,MI0016889,25620968,25620968,-,yes,3p,27293910.0,pre-seed,hsa-mir-4522,Low,27293996,3p,
chr17,hsa-mir-4522_loop,MI0016889,25620969,25620988,-,no,loop,27293910.0,loop,hsa-mir-4522,Low,27293996,3p,
chr17,hsa-mir-4522_pred-5_post-seed,MI0016889,25620989,25621003,-,no,5p,27293910.0,post-seed,hsa-mir-4522,Low,27293996,3p,
chr17,hsa-mir-4522_pred-5_seed,MI0016889,25621004,25621010,-,no,5p,27293910.0,seed,hsa-mir-4522,Low,27293996,3p,
chr17,hsa-mir-4522_pred-5_pre-seed,MI0016889,25621011,25621011,-,no,5p,27293910.0,pre-seed,hsa-mir-4522,Low,27293996,3p,
chr17,hsa-mir-4522_flanking-5,MI0016889,25621012,25621036,-,no,5p,27293910.0,flanking-5,hsa-mir-4522,Low,27293996,3p,
chr17,hsa-mir-4723_flanking-5,MI0017359,26687658,26687682,+,yes,5p,28360654.0,flanking-5,hsa-mir-4723,Low,28360734,both,
chr17,hsa-mir-4723_pre-seed,MI0017359,26687683,26687683,+,yes,5p,28360654.0,pre-seed,hsa-mir-4723,Low,28360734,both,
chr17,hsa-mir-4723_seed,MI0017359,26687684,26687690,+,yes,5p,28360654.0,seed,hsa-mir-4723,Low,28360734,both,
chr17,hsa-mir-4723_post-seed,MI0017359,26687691,26687706,+,yes,5p,28360654.0,post-seed,hsa-mir-4723,Low,28360734,both,
chr17,hsa-mir-4723_loop,MI0017359,26687707,26687734,+,yes,loop,28360654.0,loop,hsa-mir-4723,Low,28360734,both,
chr17,hsa-mir-4723_pre-seed,MI0017359,26687735,26687735,+,yes,3p,28360654.0,pre-seed,hsa-mir-4723,Low,28360734,both,
chr17,hsa-mir-4723_seed,MI0017359,26687736,26687742,+,yes,3p,28360654.0,seed,hsa-mir-4723,Low,28360734,both,
chr17,hsa-mir-4723_post-seed,MI0017359,26687743,26687756,+,yes,3p,28360654.0,post-seed,hsa-mir-4723,Low,28360734,both,
chr17,hsa-mir-4723_flanking-3,MI0017359,26687757,26687781,+,yes,3p,28360654.0,flanking-3,hsa-mir-4723,Low,28360734,both,
chr17,hsa-mir-451b_flanking-5,MI0017360,27188370,27188394,+,yes,5p,28861371.0,flanking-5,hsa-mir-451b,Low,28861438,5p,
chr17,hsa-mir-451b_pre-seed,MI0017360,27188395,27188395,+,yes,5p,28861371.0,pre-seed,hsa-mir-451b,Low,28861438,5p,
chr17,hsa-mir-451b_seed,MI0017360,27188396,27188402,+,yes,5p,28861371.0,seed,hsa-mir-451b,Low,28861438,5p,
chr17,hsa-mir-451b_post-seed,MI0017360,27188403,27188416,+,yes,5p,28861371.0,post-seed,hsa-mir-451b,Low,28861438,5p,
chr17,hsa-mir-451b_loop,MI0017360,27188417,27188430,+,no,loop,28861371.0,loop,hsa-mir-451b,Low,28861438,5p,
chr17,hsa-mir-451b_pred-3_pre-seed,MI0017360,27188431,27188431,+,no,3p,28861371.0,pre-seed,hsa-mir-451b,Low,28861438,5p,
chr17,hsa-mir-451b_pred-3_seed,MI0017360,27188432,27188438,+,no,3p,28861371.0,seed,hsa-mir-451b,Low,28861438,5p,
chr17,hsa-mir-451b_pred-3_post-seed,MI0017360,27188439,27188452,+,no,3p,28861371.0,post-seed,hsa-mir-451b,Low,28861438,5p,
chr17,hsa-mir-451b_flanking-3,MI0017360,27188453,27188477,+,no,3p,28861371.0,flanking-3,hsa-mir-451b,Low,28861438,5p,
chr17,hsa-mir-451a_flanking-3,MI0001729,27188376,27188400,-,no,3p,28861369.0,flanking-3,hsa-mir-451a,Low,28861440,5p,Hsa-Mir-451_pre
chr17,hsa-mir-451a_pred-3_post-seed,MI0001729,27188401,27188411,-,no,3p,28861369.0,post-seed,hsa-mir-451a,Low,28861440,5p,Hsa-Mir-451_pre
chr17,hsa-mir-451a_pred-3-seed,MI0001729,27188412,27188418,-,no,3p,28861369.0,seed,hsa-mir-451a,Low,28861440,5p,Hsa-Mir-451_pre
chr17,hsa-mir-451a_pred-3_pre-seed,MI0001729,27188419,27188419,-,no,3p,28861369.0,pre-seed,hsa-mir-451a,Low,28861440,5p,Hsa-Mir-451_pre
chr17,hsa-mir-451a_loop,MI0001729,27188420,27188420,-,no,loop,28861369.0,loop,hsa-mir-451a,Low,28861440,5p,Hsa-Mir-451_pre
chr17,hsa-mir-451a_post-seed,MI0001729,27188421,27188434,-,yes,5p,28861369.0,post-seed,hsa-mir-451a,Low,28861440,5p,Hsa-Mir-451_pre
chr17,hsa-mir-451a_seed,MI0001729,27188435,27188441,-,yes,5p,28861369.0,seed,hsa-mir-451a,Low,28861440,5p,Hsa-Mir-451_pre
chr17,hsa-mir-451a_pre_seed,MI0001729,27188442,27188442,-,yes,5p,28861369.0,pre-seed,hsa-mir-451a,Low,28861440,5p,Hsa-Mir-451_pre
chr17,hsa-mir-451a_flanking-5,MI0001729,27188443,27188467,-,yes,5p,28861369.0,flanking-5,hsa-mir-451a,Low,28861440,5p,Hsa-Mir-451_pre
chr17,hsa-mir-144_flanking-3,MI0000460,27188541,27188565,-,yes,3p,28861533.0,flanking-3,hsa-mir-144,High,28861618,both,Hsa-Mir-144-v1_pre
chr17,hsa-mir-144_post-seed,MI0000460,27188566,27188577,-,yes,3p,28861533.0,post-seed,hsa-mir-144,High,28861618,both,Hsa-Mir-144-v1_pre
chr17,hsa-mir-144_seed,MI0000460,27188578,27188584,-,yes,3p,28861533.0,seed,hsa-mir-144,High,28861618,both,Hsa-Mir-144-v1_pre
chr17,hsa-mir-144_pre_seed,MI0000460,27188585,27188585,-,yes,3p,28861533.0,pre-seed,hsa-mir-144,High,28861618,both,Hsa-Mir-144-v1_pre
chr17,hsa-mir-144_loop,MI0000460,27188586,27188600,-,yes,loop,28861533.0,loop,hsa-mir-144,High,28861618,both,Hsa-Mir-144-v1_pre
chr17,hsa-mir-144_post-seed,MI0000460,27188601,27188614,-,yes,5p,28861533.0,post-seed,hsa-mir-144,High,28861618,both,Hsa-Mir-144-v1_pre
chr17,hsa-mir-144_seed,MI0000460,27188615,27188621,-,yes,5p,28861533.0,seed,hsa-mir-144,High,28861618,both,Hsa-Mir-144-v1_pre
chr17,hsa-mir-144_pre_seed,MI0000460,27188622,27188622,-,yes,5p,28861533.0,pre-seed,hsa-mir-144,High,28861618,both,Hsa-Mir-144-v1_pre
chr17,hsa-mir-144_flanking-5,MI0000460,27188623,27188647,-,yes,5p,28861533.0,flanking-5,hsa-mir-144,High,28861618,both,Hsa-Mir-144-v1_pre
chr17,hsa-mir-4732_flanking-3,MI0017369,27188661,27188685,-,yes,3p,28861655.0,flanking-3,hsa-mir-4732,Low,28861730,5p,
chr17,hsa-mir-4732_post-seed,MI0017369,27188686,27188698,-,yes,3p,28861655.0,post-seed,hsa-mir-4732,Low,28861730,5p,
chr17,hsa-mir-4732_seed,MI0017369,27188699,27188705,-,yes,3p,28861655.0,seed,hsa-mir-4732,Low,28861730,5p,
chr17,hsa-mir-4732_pre_seed,MI0017369,27188706,27188706,-,yes,3p,28861655.0,pre-seed,hsa-mir-4732,Low,28861730,5p,
chr17,hsa-mir-4732_loop,MI0017369,27188707,27188717,-,yes,loop,28861655.0,loop,hsa-mir-4732,Low,28861730,5p,
chr17,hsa-mir-4732_post-seed,MI0017369,27188718,27188732,-,yes,5p,28861655.0,post-seed,hsa-mir-4732,Low,28861730,5p,
chr17,hsa-mir-4732_seed,MI0017369,27188733,27188739,-,yes,5p,28861655.0,seed,hsa-mir-4732,Low,28861730,5p,
chr17,hsa-mir-4732_pre_seed,MI0017369,27188740,27188740,-,yes,5p,28861655.0,pre-seed,hsa-mir-4732,Low,28861730,5p,
chr17,hsa-mir-4732_flanking-5,MI0017369,27188741,27188765,-,yes,5p,28861655.0,flanking-5,hsa-mir-4732,Low,28861730,5p,
